#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NW_020843386.1",185979,189511,"-",113677868,"LOC113677868","-","XP_027050550.1",382,"uncharacterized protein LOC113677868"
"Un","NW_020843386.1",191110,194380,"-",113680319,"LOC113680319","-","XP_027053173.1",339,"uncharacterized protein LOC113680319"
"Un","NW_020843386.1",196211,200171,"-",113680218,"LOC113680218","-","XP_027053070.1",402,"uncharacterized protein LOC113680218"
"Un","NW_020843386.1",202353,205898,"-",113679930,"LOC113679930","-","XP_027052747.1",387,"uncharacterized protein LOC113679930"
"Un","NW_020843386.1",219671,221336,"-",113677662,"LOC113677662","-","XP_027050335.1",260,"CD209 antigen-like protein 2"
"Un","NW_020843386.1",224104,227553,"-",113681105,"LOC113681105","-","XP_027054151.1",132,"DNA repair protein complementing XP-G cells homolog isoform X2"
"Un","NW_020843386.1",224104,227553,"-",113681105,"LOC113681105","-","XP_027054009.1",176,"DNA repair protein complementing XP-G cells homolog isoform X1"
"Un","NW_020843386.1",224104,227553,"-",113681105,"LOC113681105","-","XP_027054080.1",176,"DNA repair protein complementing XP-G cells homolog isoform X1"
"Un","NW_020843386.1",228826,231154,"-",113678159,"LOC113678159","-","XP_027050864.1",161,"DNA repair protein complementing XP-G cells homolog"
"Un","NW_020843386.1",233775,234875,"+",113677962,"LOC113677962","-","XP_027050661.1",256,"C-type lectin domain family 4 member E-like"
"Un","NW_020843386.1",237843,241213,"-",113679329,"LOC113679329","-","XP_027052119.1",377,"uncharacterized protein LOC113679329"
"Un","NW_020843386.1",242076,243080,"+",113679434,"LOC113679434","-","XP_027052227.1",334,"PI-PLC X domain-containing protein 3-like"
"Un","NW_020843386.1",245727,252030,"+",113678057,"LOC113678057","-","XP_027050761.1",274,"uncharacterized protein LOC113678057, partial"
"Un","NW_020843387.1",2068,14969,"-",113681465,"LOC113681465","-","XP_027054391.1",1028,"uncharacterized protein LOC113681465, partial"
"Un","NW_020843388.1",4444,21944,"-",113682447,"LOC113682447","-","XP_027055651.1",400,"nucleolysin TIAR-like isoform X4"
"Un","NW_020843388.1",4444,21944,"-",113682447,"LOC113682447","-","XP_027055514.1",423,"nucleolysin TIAR-like isoform X2"
"Un","NW_020843388.1",4444,21944,"-",113682447,"LOC113682447","-","XP_027055579.1",402,"nucleolysin TIAR-like isoform X3"
"Un","NW_020843388.1",4444,21944,"-",113682447,"LOC113682447","-","XP_027055452.1",425,"nucleolysin TIAR-like isoform X1"
"Un","NW_020843388.1",22450,23058,"-",113681755,"LOC113681755","-","XP_027054710.1",203,"E3 ubiquitin-protein ligase TRIM56-like, partial"
"Un","NW_020843388.1",27957,29245,"+",113682843,"LOC113682843","-","XP_027055854.1",549,"E3 ubiquitin-protein ligase TRIM71-like"
"Un","NW_020843388.1",30669,35729,"-",113681854,"LOC113681854","-","XP_027054820.1",348,"short/branched chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"Un","NW_020843388.1",40342,49427,"-",113683323,"LOC113683323","-","XP_027056391.1",498,"O-phosphoseryl-tRNA(Sec) selenium transferase-like"
"Un","NW_020843388.1",49747,51809,"+",113683129,"LOC113683129","-","XP_027056176.1",630,"PWWP domain-containing protein 2A-like"
"Un","NW_020843388.1",55120,57485,"-",113683230,"LOC113683230","-","XP_027056282.1",472,"tubulin delta chain-like"
"Un","NW_020843388.1",60304,64929,"-",113682351,"LOC113682351","-","XP_027055349.1",697,"ubiquitin thioesterase Zranb1-like"
"Un","NW_020843388.1",66242,80931,"-",113682250,"LOC113682250","-","XP_027055239.1",1312,"WD repeat-containing protein 6-like"
"Un","NW_020843388.1",82362,86599,"+",113681563,"LOC113681563","-","XP_027054498.1",325,"retinol dehydrogenase 7-like"
"Un","NW_020843388.1",89418,95773,"+",113683517,"LOC113683517","-","XP_027056600.1",338,"short-chain dehydrogenase/reductase family 9C member 7-like"
"Un","NW_020843388.1",96869,100674,"+",113681665,"LOC113681665","-","XP_027054609.1",339,"retinol dehydrogenase 2-like"
"Un","NW_020843388.1",101435,104390,"+",113682941,"LOC113682941","-","XP_027055969.1",330,"short-chain dehydrogenase/reductase family 9C member 7-like"
"Un","NW_020843388.1",105847,108699,"-",113681950,"LOC113681950","-","XP_027054929.1",164,"UPF0687 protein C20orf27 homolog"
"Un","NW_020843388.1",109198,113216,"+",113683040,"LOC113683040","-","XP_027056072.1",274,"LOW QUALITY PROTEIN: protein MAK16 homolog"
"Un","NW_020843388.1",117446,128725,"-",113682745,"LOC113682745","-","XP_027055759.1",552,"LOW QUALITY PROTEIN: G protein-coupled receptor kinase 5-like"
"Un","NW_020843388.1",136378,171341,"+",113683708,"LOC113683708","-","XP_027056814.1",1681,"myoferlin-like"
"Un","NW_020843388.1",172006,176309,"+",113682051,"LOC113682051","-","XP_027055036.1",251,"myoferlin-like, partial"
"Un","NW_020843388.1",184560,218639,"+",113683614,"LOC113683614","-","XP_027056703.1",1904,"myoferlin-like"
"Un","NW_020843388.1",226768,229529,"+",113682147,"LOC113682147","-","XP_027055136.1",146,"uncharacterized protein LOC113682147"
"Un","NW_020843388.1",230784,235048,"-",113683418,"LOC113683418","-","XP_027056492.1",141,"uncharacterized protein LOC113683418"
"Un","NW_020843392.1",2264,3055,"+",113685273,"LOC113685273","-","XP_027058597.1",263,"uncharacterized protein LOC113685273"
"Un","NW_020843392.1",4289,5583,"-",113685366,"LOC113685366","-","XP_027058711.1",97,"NADH dehydrogenase"
"Un","NW_020843392.1",11305,25047,"-",113685469,"LOC113685469","-","XP_027058817.1",460,"neuronal acetylcholine receptor subunit alpha-7-like"
"Un","NW_020843392.1",17601,19433,"-",113685088,"LOC113685088","-","XP_027058388.1",610,"kelch-like protein 12"
"Un","NW_020843392.1",30912,59577,"+",113684397,"LOC113684397","-","XP_027057747.1",729,"potassium voltage-gated channel subfamily H member 6-like isoform X3"
"Un","NW_020843392.1",34355,59577,"+",113684397,"LOC113684397","-","XP_027057603.1",735,"potassium voltage-gated channel subfamily H member 6-like isoform X1"
"Un","NW_020843392.1",38709,59577,"+",113684397,"LOC113684397","-","XP_027057812.1",726,"potassium voltage-gated channel subfamily H member 6-like isoform X4"
"Un","NW_020843392.1",50524,59577,"+",113684397,"LOC113684397","-","XP_027057671.1",734,"potassium voltage-gated channel subfamily H member 6-like isoform X2"
"Un","NW_020843392.1",52329,59577,"+",113684397,"LOC113684397","-","XP_027057877.1",721,"potassium voltage-gated channel subfamily H member 6-like isoform X5"
"Un","NW_020843392.1",52683,59577,"+",113684397,"LOC113684397","-","XP_027057945.1",719,"potassium voltage-gated channel subfamily H member 6-like isoform X6"
"Un","NW_020843392.1",63982,83585,"+",113684206,"LOC113684206","-","XP_027057377.1",872,"fibulin-1-like"
"Un","NW_020843392.1",71892,74052,"-",113684303,"LOC113684303","-","XP_027057489.1",172,"LIM domain only protein 3-like"
"Un","NW_020843392.1",85693,101770,"-",113684909,"LOC113684909","-","XP_027058164.1",956,"uncharacterized protein LOC113684909"
"Un","NW_020843392.1",104018,107497,"+",113684021,"LOC113684021","-","XP_027057157.1",379,"RIB43A-like with coiled-coils protein 2"
"Un","NW_020843392.1",109033,116787,"-",113684110,"LOC113684110","-","XP_027057277.1",369,"histone deacetylase 11-like"
"Un","NW_020843392.1",118123,119739,"-",113683932,"LOC113683932","-","XP_027057053.1",292,"microfibril-associated glycoprotein 4-like"
"Un","NW_020843392.1",121875,138179,"-",113684816,"LOC113684816","-","XP_027058054.1",1062,"ubiquitin-like modifier-activating enzyme 1"
"Un","NW_020843392.1",138769,147373,"+",113685001,"LOC113685001","-","XP_027058276.1",863,"IQ and ubiquitin-like domain-containing protein"
"Un","NW_020843397.1",27260,28192,"+",113685662,"LOC113685662","-","XP_027059031.1",310,"melanocyte-stimulating hormone receptor-like"
"Un","NW_020843398.1",22663,29286,"-",113686565,"LOC113686565","-","XP_027060006.1",426,"jmjC domain-containing protein 5-like"
"Un","NW_020843398.1",34245,37097,"+",113685758,"LOC113685758","-","XP_027059217.1",558,"uncharacterized protein LOC113685758 isoform X2"
"Un","NW_020843398.1",34245,36266,"+",113685758,"LOC113685758","-","XP_027059139.1",673,"uncharacterized protein LOC113685758 isoform X1"
"Un","NW_020843398.1",46249,53221,"+",113686001,"LOC113686001","-","XP_027059427.1",470,"coadhesin-like"
"Un","NW_020843398.1",46249,53221,"+",113686001,"LOC113686001","-","XP_027059498.1",470,"coadhesin-like"
"Un","NW_020843398.1",46249,53221,"+",113686001,"LOC113686001","-","XP_027059564.1",470,"coadhesin-like"
"Un","NW_020843398.1",46249,53221,"+",113686001,"LOC113686001","-","XP_027059630.1",470,"coadhesin-like"
"Un","NW_020843398.1",54075,57191,"-",113686400,"LOC113686400","-","XP_027059852.1",182,"protein lin-28 homolog A-like isoform X1"
"Un","NW_020843398.1",54075,57094,"-",113686400,"LOC113686400","-","XP_027059926.1",180,"protein lin-28 homolog A-like isoform X2"
"Un","NW_020843398.1",58535,61422,"-",113686300,"LOC113686300","-","XP_027059742.1",395,"dnaJ homolog subfamily C member 28-like"
"Un","NW_020843398.1",63423,74723,"-",113685908,"LOC113685908","-","XP_027059328.1",1423,"serine/arginine repetitive matrix protein 2-like"
"Un","NW_020843398.1",75884,77008,"+",113686541,"LOC113686541","-","XP_027059981.1",374,"high-affinity lysophosphatidic acid receptor-like"
"Un","NW_020843398.1",87961,105590,"-",113686533,"LOC113686533","-","XP_027059970.1",1615,"uncharacterized protein LOC113686533"
"Un","NW_020843398.1",117047,120676,"+",113686523,"LOC113686523","-","XP_027059958.1",134,"mitochondrial pyruvate carrier 2-like"
"Un","NW_020843398.1",122063,123722,"-",113686514,"LOC113686514","-","XP_027059948.1",151,"transmembrane protein 242-like"
"Un","NW_020843398.1",123971,131067,"+",113686591,"LOC113686591","-","XP_027060032.1",376,"probable palmitoyltransferase ZDHHC14"
"Un","NW_020843398.1",123971,131067,"+",113686591,"LOC113686591","-","XP_027060039.1",376,"probable palmitoyltransferase ZDHHC14"
"Un","NW_020843398.1",134141,139662,"-",113686608,"LOC113686608","-","XP_027060048.1",376,"ornithine carbamoyltransferase, mitochondrial-like"
"Un","NW_020843398.1",139806,148695,"+",113686575,"LOC113686575","-","XP_027060016.1",849,"X-linked retinitis pigmentosa GTPase regulator-like isoform X1"
"Un","NW_020843398.1",139806,148695,"+",113686575,"LOC113686575","-","XP_027060023.1",848,"X-linked retinitis pigmentosa GTPase regulator-like isoform X2"
"Un","NW_020843399.1",1102,7077,"-",113686668,"LOC113686668","-","XP_027060118.1",328,"neuroguidin-like"
"Un","NW_020843399.1",7271,11928,"+",113686650,"LOC113686650","-","XP_027060108.1",465,"TLD domain-containing protein 1-like isoform X2"
"Un","NW_020843399.1",7271,11087,"+",113686650,"LOC113686650","-","XP_027060101.1",473,"TLD domain-containing protein 1-like isoform X1"
"Un","NW_020843399.1",28485,29744,"-",113686626,"LOC113686626","-","XP_027060074.1",419,"uncharacterized protein LOC113686626"
"Un","NW_020843399.1",40788,41195,"+",113686617,"LOC113686617","-","XP_027060061.1",368,"zinc finger protein 862-like, partial"
"Un","NW_020843402.1",3207,10092,"+",113664386,"LOC113664386","-","XP_027035787.1",540,"serine--tRNA ligase, cytoplasmic-like"
"Un","NW_020843402.1",12662,21802,"+",113686921,"LOC113686921","-","XP_027060408.1",1005,"uncharacterized protein LOC113686921"
"Un","NW_020843402.1",28006,40616,"+",113664237,"LOC113664237","-","XP_027035638.1",1984,"uncharacterized protein LOC113664237"
"Un","NW_020843402.1",28006,40616,"+",113664237,"LOC113664237","-","XP_027035646.1",1984,"uncharacterized protein LOC113664237"
"Un","NW_020843402.1",41957,50216,"-",113664255,"LOC113664255","-","XP_027035657.1",779,"endothelin-converting enzyme 2-like isoform X1"
"Un","NW_020843402.1",43482,50216,"-",113664255,"LOC113664255","-","XP_027035663.1",690,"endothelin-converting enzyme 2-like isoform X2"
"Un","NW_020843402.1",53551,55244,"-",113664273,"LOC113664273","-","XP_027035673.1",488,"tRNA pseudouridine(38/39) synthase-like"
"Un","NW_020843402.1",55479,62324,"+",113664282,"LOC113664282","-","XP_027035685.1",395,"isocitrate dehydrogenase"
"Un","NW_020843402.1",69657,79475,"+",113686704,"LOC113686704","-","XP_027060158.1",580,"signal peptide, CUB and EGF-like domain-containing protein 1"
"Un","NW_020843402.1",69657,79475,"+",113686704,"LOC113686704","-","XP_027060166.1",580,"signal peptide, CUB and EGF-like domain-containing protein 1"
"Un","NW_020843402.1",81183,90754,"-",113686689,"LOC113686689","-","XP_027060146.1",927,"exosome complex exonuclease RRP44-like isoform X2"
"Un","NW_020843402.1",81183,90754,"-",113686689,"LOC113686689","-","XP_027060139.1",955,"exosome complex exonuclease RRP44-like isoform X1"
"Un","NW_020843402.1",91983,97240,"-",113664535,"LOC113664535","-","XP_027035966.1",538,"uncharacterized protein LOC113664535 isoform X3"
"Un","NW_020843402.1",91983,97240,"-",113664535,"LOC113664535","-","XP_027035971.1",534,"uncharacterized protein LOC113664535 isoform X4"
"Un","NW_020843402.1",91983,97240,"-",113664535,"LOC113664535","-","XP_027035958.1",547,"uncharacterized protein LOC113664535 isoform X2"
"Un","NW_020843402.1",91983,97240,"-",113664535,"LOC113664535","-","XP_027035951.1",549,"uncharacterized protein LOC113664535 isoform X1"
"Un","NW_020843402.1",97342,98885,"+",113664563,"LOC113664563","-","XP_027035985.1",304,"uncharacterized protein LOC113664563"
"Un","NW_020843402.1",104529,106178,"-",113664974,"LOC113664974","-","XP_027036423.1",549,"ATP-dependent RNA helicase DBP2-like"
"Un","NW_020843402.1",106369,115355,"+",113664965,"LOC113664965","-","XP_027036400.1",995,"sorting nexin-25-like isoform X1"
"Un","NW_020843402.1",106369,115355,"+",113664965,"LOC113664965","-","XP_027036408.1",989,"sorting nexin-25-like isoform X2"
"Un","NW_020843402.1",115999,123180,"-",113664981,"LOC113664981","-","XP_027036435.1",323,"LOW QUALITY PROTEIN: nucleoside diphosphate kinase 2, chloroplastic-like"
"Un","NW_020843402.1",140193,160613,"+",113664990,"LOC113664990","-","XP_027036443.1",4649,"protocadherin Fat 1-like"
"Un","NW_020843402.1",140193,160613,"+",113664990,"LOC113664990","-","XP_027036451.1",4649,"protocadherin Fat 1-like"
"Un","NW_020843402.1",162514,167640,"+",113665015,"LOC113665015","-","XP_027036473.1",623,"protease Do-like 10, mitochondrial isoform X1"
"Un","NW_020843402.1",162514,167640,"+",113665015,"LOC113665015","-","XP_027036479.1",583,"protease Do-like 10, mitochondrial isoform X2"
"Un","NW_020843402.1",169890,177930,"-",113665007,"LOC113665007","-","XP_027036461.1",956,"anoctamin-7-like"
"Un","NW_020843402.1",178781,187897,"+",113665032,"LOC113665032","-","XP_027036489.1",522,"histidine--tRNA ligase, cytoplasmic-like isoform X1"
"Un","NW_020843402.1",181947,187897,"+",113665032,"LOC113665032","-","XP_027036494.1",514,"histidine--tRNA ligase, cytoplasmic-like isoform X2"
"Un","NW_020843402.1",189357,190302,"+",113664500,"LOC113664500","-","XP_027035910.1",116,"uncharacterized protein LOC113664500"
"Un","NW_020843402.1",191698,191964,"-",113664469,"LOC113664469","-","XP_027035866.1",89,"glutamic acid-rich protein-like, partial"
"Un","NW_020843402.1",196085,197116,"-",113686679,"LOC113686679","-","XP_027060127.1",343,"beta-1 adrenergic receptor-like"
"Un","NW_020843402.1",211798,214288,"-",113664697,"LOC113664697","-","XP_027036128.1",453,"chitinase-3-like protein 1 isoform X1"
"Un","NW_020843402.1",211798,214258,"-",113664697,"LOC113664697","-","XP_027036136.1",443,"acidic mammalian chitinase-like isoform X2"
"Un","NW_020843402.1",217258,222248,"-",113665243,"LOC113665243","-","XP_027036721.1",422,"male-specific lethal 3 homolog"
"Un","NW_020843402.1",222442,225452,"+",113665050,"LOC113665050","-","XP_027036503.1",182,"malignant T-cell-amplified sequence 1-like"
"Un","NW_020843402.1",226688,231245,"+",113664189,"LOC113664189","-","XP_027035586.1",517,"telomeric repeat-binding factor 2-interacting protein 1-like"
"Un","NW_020843402.1",231823,234132,"-",113664199,"LOC113664199","-","XP_027035595.1",506,"uncharacterized protein LOC113664199"
"Un","NW_020843402.1",235298,236588,"-",113665261,"LOC113665261","-","XP_027036739.1",158,"LOW QUALITY PROTEIN: nudC domain-containing protein 2-like"
"Un","NW_020843402.1",236679,268090,"+",113665196,"LOC113665196","-","XP_027036668.1",1205,"leucine--tRNA ligase, cytoplasmic-like isoform X1"
"Un","NW_020843402.1",238473,268090,"+",113665196,"LOC113665196","-","XP_027036676.1",1114,"leucine--tRNA ligase, cytoplasmic-like isoform X2"
"Un","NW_020843402.1",249438,250484,"-",113665234,"LOC113665234","-","XP_027036712.1",348,"beta-4C adrenergic receptor-like"
"Un","NW_020843402.1",263864,265480,"+",113665217,"LOC113665217","-","XP_027036688.1",538,"uncharacterized protein LOC113665217"
"Un","NW_020843402.1",265871,270855,"-",113665226,"LOC113665226","-","XP_027036700.1",415,"uncharacterized protein LOC113665226"
"Un","NW_020843402.1",276879,278450,"-",113687103,"LOC113687103","-","XP_027060611.1",524,"uncharacterized protein LOC113687103, partial"
"Un","NW_020843402.1",282769,283761,"-",113686851,"LOC113686851","-","XP_027060329.1",330,"histamine H2 receptor-like"
"Un","NW_020843402.1",284485,292119,"-",113686868,"LOC113686868","-","XP_027060357.1",348,"WW domain-binding protein 4-like isoform X2"
"Un","NW_020843402.1",284485,292119,"-",113686868,"LOC113686868","-","XP_027060350.1",353,"WW domain-binding protein 4-like isoform X1"
"Un","NW_020843402.1",284485,288739,"-",113686868,"LOC113686868","-","XP_027060366.1",289,"WW domain-binding protein 4-like isoform X3"
"Un","NW_020843402.1",292219,292605,"+",113686891,"LOC113686891","-","XP_027060377.1",128,"uncharacterized protein LOC113686891"
"Un","NW_020843402.1",294198,300036,"-",113686859,"LOC113686859","-","XP_027060342.1",527,"U3 small nucleolar RNA-associated protein 18 homolog"
"Un","NW_020843402.1",300359,303090,"+",113686901,"LOC113686901","-","XP_027060389.1",477,"F-box/LRR-repeat protein 2-like"
"Un","NW_020843402.1",303689,307426,"-",113686910,"LOC113686910","-","XP_027060398.1",165,"uncharacterized protein LOC113686910"
"Un","NW_020843402.1",315413,330218,"-",113687066,"LOC113687066","-","XP_027060572.1",2168,"uncharacterized protein LOC113687066"
"Un","NW_020843402.1",334435,336249,"-",113686778,"LOC113686778","-","XP_027060253.1",604,"kelch-like protein 8"
